_id	user_id	scenario_num	incident_id	coworker_empathetic_msg	context_behav	context_pers
66b54f2634960fedde68f5ac	6537e43c008bb605430a302f	2	39.0	You should pay better attention to customers' need so that they don't have to vent their angriness to you.	The conversation takes place at the middle of the work shift. The representative has been spending minimal time on tasks and has been regularly checking their personal messages.	
66b54f8534960fedde68f5ad	6537e43c008bb605430a302f	3	41.0	This is not our fault; however, as part of our job, we have to provide assistance to the customers and you are doing very good at your job.	The conversation takes place about 2 hours into the work shift. The representative has already addressed a few customer complaints before the following incident.	
66b54fac34960fedde68f5ae	5c560b6fccb08c0001e134a8	3	42.0	I am sorry you are going through this. I am sending prayers.	The conversation takes place at the middle of the work shift. The representative has been spending minimal time on tasks and has been regularly checking their personal messages.	
66b5500a880b311d8ad2dafd	6537e43c008bb605430a302f	4	43.0	I hope you don't overthink everything customers say because they don't mean it to us.		They are detail-oriented and reliable but might appear distant. They tend to work carefully, but are prone to overthinking.
66b5506e34960fedde68f5af	6537e43c008bb605430a302f	5	40.0	Our policy and the customers' need are not always aligned but you are doing a good job to explain it to the customer.		They are detail-oriented and reliable but might appear distant. They tend to work carefully, but are prone to overthinking.
66b5507b880b311d8ad2dafe	5c560b6fccb08c0001e134a8	4	44.0	You are so compassionate. Please don't change who you are.		They are detail-oriented and reliable but might appear distant. They tend to work carefully, but are prone to overthinking.
66b550c2880b311d8ad2daff	5c560b6fccb08c0001e134a8	5	34.0	Stay calm and protect your peace.		They are detail-oriented and reliable but might appear distant. They tend to work carefully, but are prone to overthinking.
66b5690434960fedde68f5b0	667c62eb0f6292151ecfe10b	0	31.0	It is ok. You don't have to feel nervous or anxious with this customer. I know they seem upset but if you continue to your time with them, you should see a good turnout.		
66b56a7834960fedde68f5b1	6648a72ac62125647c5b1ef1	0	17.0	"Hello, 
I know you must be really stressed regarding this whole situation but don't take it to heart, You know customers are like that sometimes. please try to maintain your cool and remain professional to the end."		
66b56ae8963d2f84d71e9bc0	667c62eb0f6292151ecfe10b	1	35.0	Hey! I know this may seem like a stressful situation but keep up the professionalism and you will have a good turn out.		
66b56b79880b311d8ad2db00	6648a72ac62125647c5b1ef1	1	20.0	"Hello,
sorry about the stress. But first get the supervisor to confirm if what the customer is saying is true."		
66b56bb9963d2f84d71e9bc1	667c62eb0f6292151ecfe10b	2	39.0	Hey! This customer may seem angry, but you can handle it!	The conversation takes place in the second half of the work shift. The representative has been working longer hours over the past few days and has not been taking breaks.	
66b56c3b34960fedde68f5b2	6648a72ac62125647c5b1ef1	2	22.0	Hey, Don't be sad about the whole scenario, Please try to maintain your cool. It's one of those days.	The conversation takes place about 2 hours into the work shift. The representative has already addressed a few customer complaints before the following incident.	
66b56d04963d2f84d71e9bc2	6648a72ac62125647c5b1ef1	3	27.0	Hey, I know you are already tired but please try to remain your cool please. Some customers are rude though. Sorry about it.	The conversation takes place in the second half of the work shift. The representative has been working longer hours over the past few days and has not been taking breaks.	
66b56db3963d2f84d71e9bc3	667c62eb0f6292151ecfe10b	3	41.0	hey! it seems like this customer is angry, but with your professionalism, I know you can resolve the issue.	The conversation takes place about 2 hours into the work shift. The representative has already addressed a few customer complaints before the following incident.	
66b56df034960fedde68f5b3	6648a72ac62125647c5b1ef1	4	30.0	Laughs. Sorry about that, It's one of this those days we encounter rude customers. Please remain calm and attend to the customer.		They are outgoing, competitive, and high energy. They tend to work on impulse, but are also prone to frustration.
66b56e72963d2f84d71e9bc4	6648a72ac62125647c5b1ef1	5	19.0	Sorry, It's not your fault that bed bugs was found in the customer's room. Still inform the supervisor about it.		They are outgoing, competitive, and high energy. They tend to work on impulse, but are also prone to frustration.
66b56f9334960fedde68f5b4	667c62eb0f6292151ecfe10b	4	43.0	Hey! Even though this customer seems upset you are more than capable of resolving this issue.		They are detail-oriented and reliable but might appear distant. They tend to work carefully, but are prone to overthinking.
66b57043880b311d8ad2db01	667c62eb0f6292151ecfe10b	5	37.0	Hey! You are amazing at what you do and I know you can get through this!		They are detail-oriented and reliable but might appear distant. They tend to work carefully, but are prone to overthinking.
66b57c9b34960fedde68f5c9	6642b0aa7f8de66d503f5f4e	0	1.0	This guy is in Beverly Hills, and rich people don't like it when their toys don't work as expected. Just remember that this is not your individual fault, and you're gonna help him get an answer -- that's all you can do, so take that win!		
66b57ce134960fedde68f5ca	6328817c90a7f703ded34c91	0	31.0	this person is having a bad day and is frustrated and stressed		
66b57d0534960fedde68f5ce	6642b0aa7f8de66d503f5f4e	1	6.0	If he gets snarky again, let him know that you're asking him these things because there's a certain order of operations to get to a result, and that our system doesn't show you what he has or hasn't already done, so you need to cover all your bases. All you're trying to do is help.		
66b57d44963d2f84d71e9bdd	6328817c90a7f703ded34c91	1	35.0	"""Remember, your effort to address the customer’s concerns is valuable. By showing empathy and working to resolve their issues, you’re turning a tough situation into an opportunity to make things right."""		
66b57d88963d2f84d71e9bdf	6328817c90a7f703ded34c91	2	38.0	“Remember, the customer’s frustration isn’t about you personally; it’s about their situation. By staying patient and focused, you’re providing support and helping them navigate through their stress.”	The conversation takes place at the middle of the work shift. The representative has been spending minimal time on tasks and has been regularly checking their personal messages.	
